exercise_slug,language_code,step_order,instruction
Around_The_Worlds,en,2,Now move the dumbbells by creating a semi-circle as you displace them from the initial position to over the head. All of the movement should happen with the arms parallel to the floor at all times. Breathe in as you perform this portion of the movement.
Around_The_Worlds,vi,2,Di chuyển tạ đơn theo hình bán nguyệt từ vị trí ban đầu đến qua đầu. Giữ cánh tay song song với sàn. Hít vào khi thực hiện động tác này.
Around_The_Worlds,en,3,Reverse the movement to return the weight to the starting position as you exhale.
Around_The_Worlds,vi,3,Đảo ngược chuyển động để đưa tạ về vị trí ban đầu trong khi thở ra.
Atlas_Stone_Trainer,en,1,"This trainer is effective for developing Atlas Stone strength for those who don't have access to stones, and are typically made from bar ends or heavy pipe."
Atlas_Stone_Trainer,vi,1,"Dụng cụ này hiệu quả để phát triển sức mạnh Atlas Stone cho người không có đá, thường được làm từ đầu thanh tạ hoặc ống kim loại nặng."
Atlas_Stone_Trainer,en,2,"Begin by loading the desired weight onto the bar. Straddle the weight, wrapping your arms around the implement, bending at the hips."
Atlas_Stone_Trainer,vi,2,"Bắt đầu bằng cách chất trọng lượng mong muốn lên thanh tạ. Đứng dạng chân qua tạ, vòng tay quanh dụng cụ, gập người ở hông."
Atlas_Stone_Trainer,en,3,"Begin by pulling the weight up past the knees, extending through the hips. As the weight clears the knees, it can be lapped by resting it on your thighs and sitting back, hugging it tightly to your chest."
Atlas_Stone_Trainer,vi,3,"Bắt đầu bằng cách kéo tạ lên qua đầu gối, duỗi hông. Khi tạ qua khỏi đầu gối, có thể gác tạ lên đùi và ngồi xuống, ôm chặt vào ngực."
Atlas_Stone_Trainer,en,4,Finish the movement by extending through your hips and knees to raise the weight as high as possible. The weight can be returned to the lap or to the ground for successive repetitions.
Atlas_Stone_Trainer,vi,4,Hoàn thành động tác bằng cách duỗi hông và đầu gối để nâng tạ lên cao nhất có thể. Có thể đưa tạ về đùi hoặc sàn nhà cho các lần lặp tiếp theo.
Atlas_Stones,en,1,"Begin with the atlas stone between your feet. Bend at the hips to wrap your arms vertically around the Atlas Stone, attempting to get your fingers underneath the stone. Many stones will have a small flat portion on the bottom, which will make the stone easier to hold."
Atlas_Stones,vi,1,"Bắt đầu với quả tạ đá giữa hai chân. Gập hông, vòng tay ôm dọc quả tạ đá, cố gắng đưa ngón tay xuống dưới đá. Nhiều quả đá có bề mặt phẳng nhỏ phía dưới giúp giữ dễ hơn."
Atlas_Stones,en,2,"Pulling the stone into your torso, drive through the back half of your feet to pull the stone from the ground."
Atlas_Stones,vi,2,"Kéo tạ vào thân, dùng nửa sau bàn chân để nhấc tạ khỏi mặt đất."
Atlas_Stones,en,3,"As the stone passes the knees, lap it by sitting backward, pulling the stone on top of your thighs."
Atlas_Stones,vi,3,"Khi đá qua đầu gối, ngồi ra sau để kéo đá lên đùi."
Atlas_Stones,en,4,"Sit low, getting the stone high onto your chest as you change your grip to reach over the stone. Stand, driving through with your hips. Close distance to the loading platform, and lean back, extending the hips to get the stone as high as possible."
Atlas_Stones,vi,4,"Ngồi thấp, đưa bao cát lên cao ngang ngực khi đổi tay nắm để với qua bao cát. Đứng thẳng, dùng lực hông. Rút ngắn khoảng cách với bục tải, ngả người ra sau, duỗi hông để đưa bao cát lên cao nhất có thể."
Axle_Deadlift,en,1,"Approach the bar so that it is centered over your feet. You feet should be about hip width apart. Bend at the hip to grip the bar at shoulder width, allowing your shoulder blades to protract. Typically, you would use an over/under grip."
Axle_Deadlift,vi,1,"Đứng giữa thanh tạ. Hai chân rộng bằng hông. Gập hông để nắm thanh tạ rộng bằng vai, thả lỏng bả vai. Thường dùng cách nắm trên/dưới."
Axle_Deadlift,en,2,"With your feet and your grip set, take a big breath and then lower your hips and flex the knees until your shins contact the bar. Look forward with your head, keep your chest up and your back arched, and begin driving through the heels to move the weight upward."
Axle_Deadlift,vi,2,"Chân và tay nắm đã sẵn sàng, hít một hơi thật sâu, sau đó hạ hông và gập gối cho đến khi ống chân chạm thanh tạ. Ngước mặt về phía trước, ưỡn ngực, giữ lưng cong, và bắt đầu đẩy qua gót chân để nâng tạ lên."
Axle_Deadlift,en,3,"After the bar passes the knees, aggressively pull the bar back, pulling your shoulder blades together as you drive your hips forward into the bar."
Axle_Deadlift,vi,3,"Sau khi thanh tạ qua đầu gối, kéo thanh tạ mạnh mẽ về phía sau, siết hai bả vai lại khi đẩy hông về phía trước vào thanh tạ."
Axle_Deadlift,en,4,Lower the bar by bending at the hips and guiding it to the floor.
Axle_Deadlift,vi,4,Hạ thanh tạ bằng cách gập hông và dẫn tạ xuống sàn.
Back_Flyes_-_With_Bands,en,1,Run a band around a stationary post like that of a squat rack.
Back_Flyes_-_With_Bands,vi,1,Buộc dây kháng lực quanh trụ cố định như giá squat.
Back_Flyes_-_With_Bands,en,2,Grab the band by the handles and stand back so that the tension in the band rises.
Back_Flyes_-_With_Bands,vi,2,Nắm tay cầm dây kháng lực và lùi lại để tăng độ căng của dây.
Back_Flyes_-_With_Bands,en,3,Extend and lift the arms straight in front of you. Tip: Your arms should be straight and parallel to the floor while perpendicular to your torso. Your feet should be firmly planted on the floor spread at shoulder width. This will be your starting position.
Back_Flyes_-_With_Bands,vi,3,"Duỗi và nâng thẳng hai tay ra trước. Hai tay duỗi thẳng, song song với sàn và vuông góc với thân. Hai chân đứng vững, mở rộng bằng vai. Đây là tư thế bắt đầu."
Back_Flyes_-_With_Bands,en,4,"As you exhale, move your arms to the sides and back. Keep your arms extended and parallel to the floor. Continue the movement until the arms are extended to your sides."
Back_Flyes_-_With_Bands,vi,4,"Khi thở ra, di chuyển cánh tay sang hai bên và ra sau. Giữ cánh tay duỗi thẳng và song song với sàn. Tiếp tục động tác cho đến khi cánh tay duỗi ra hai bên."
Back_Flyes_-_With_Bands,en,5,"After a pause, go back to the original position as you inhale."
Back_Flyes_-_With_Bands,vi,5,"Sau khi tạm dừng, hít vào và trở về vị trí ban đầu."
Back_Flyes_-_With_Bands,en,6,Repeat for the recommended amount of repetitions.
Back_Flyes_-_With_Bands,vi,6,Something went wrong. Try again.
Backward_Drag,en,1,"Load a sled with the desired weight, attaching a rope or straps to the sled that you can hold onto."
Backward_Drag,vi,1,"Tải tạ lên xe trượt tuyết, gắn dây thừng hoặc dây đai để nắm."
Backward_Drag,en,2,"Begin the exercise by moving backwards for a given distance. Leaning back, extend through the legs for short steps to move as quickly as possible."
Backward_Drag,vi,2,"Bắt đầu bài tập bằng cách lùi lại một quãng đường nhất định. Ngả người về phía sau, duỗi thẳng chân để bước ngắn và di chuyển nhanh nhất có thể."
Backward_Medicine_Ball_Throw,en,1,"This exercise is best done with a partner. If you lack a partner, the ball can be thrown and retrieved or thrown against a wall."
Backward_Medicine_Ball_Throw,vi,1,"Bài tập này tốt nhất nên thực hiện với bạn tập. Nếu không có bạn tập, có thể ném và lấy bóng hoặc ném bóng vào tường."
Backward_Medicine_Ball_Throw,en,2,"Begin standing a few meters in front of your partner, both facing the same direction. Begin holding the ball between your legs."
Backward_Medicine_Ball_Throw,vi,2,"Bắt đầu đứng cách bạn tập vài mét, cả hai cùng hướng. Bắt đầu giữ bóng tập thể dục giữa hai chân."
Backward_Medicine_Ball_Throw,en,3,"Squat down and then forcefully reverse direction, coming to full extension and you toss the ball over your head to your partner."
Backward_Medicine_Ball_Throw,vi,3,"Ngồi xổm xuống, sau đó đổi hướng mạnh mẽ, duỗi thẳng toàn thân và ném bóng qua đầu cho đồng đội."
Backward_Medicine_Ball_Throw,en,4,Your partner can then roll the ball back to you. Repeat for the desired number of repetitions.
Backward_Medicine_Ball_Throw,vi,4,Bạn tập có thể lăn bóng lại cho bạn. Lặp lại số lần mong muốn.
Balance_Board,en,1,Place a balance board in front of you.
Balance_Board,vi,1,Đặt ván thăng bằng trước mặt.
Balance_Board,en,2,Stand up on it and try to balance yourself.
Balance_Board,vi,2,Đứng lên và giữ thăng bằng.
Balance_Board,en,3,Hold the balance for as long as desired.
Balance_Board,vi,3,Giữ thăng bằng càng lâu càng tốt.
Ball_Leg_Curl,en,1,Begin on the floor laying on your back with your feet on top of the ball.
Ball_Leg_Curl,vi,1,"Nằm ngửa trên sàn, đặt chân lên bóng."
Ball_Leg_Curl,en,2,Position the ball so that when your legs are extended your ankles are on top of the ball. This will be your starting position.
Ball_Leg_Curl,vi,2,"Đặt bóng sao cho khi duỗi thẳng chân, mắt cá chân của bạn nằm trên bóng. Đây là tư thế bắt đầu của bạn."
Ball_Leg_Curl,en,3,"Raise your hips off of the ground, keeping your weight on the shoulder blades and your feet."
Ball_Leg_Curl,vi,3,"Nâng hông lên khỏi mặt đất, giữ trọng lượng trên vai và chân."
Ball_Leg_Curl,en,4,"Flex the knees, pulling the ball as close to you as you can, contracting the hamstrings."
Ball_Leg_Curl,vi,4,"Gập gối, kéo bóng sát vào người hết mức có thể, co cơ gân kheo."
Ball_Leg_Curl,en,5,"After a brief pause, return to the starting position."
Ball_Leg_Curl,vi,5,"Sau khi tạm nghỉ một chút, trở về tư thế ban đầu."
Band_Assisted_Pull-Up,en,1,Choke the band around the center of the pullup bar. You can use different bands to provide varying levels of assistance.
Band_Assisted_Pull-Up,vi,1,Quấn chặt dây kháng lực quanh giữa xà đơn. Có thể dùng các loại dây khác nhau để điều chỉnh mức độ hỗ trợ.
Band_Assisted_Pull-Up,en,2,"Pull the end of the band down, and place one bent knee into the loop, ensuring it won't slip out. Take a medium to wide grip on the bar. This will be your starting position."
Band_Assisted_Pull-Up,vi,2,"Kéo đầu dây xuống, đặt một đầu gối cong vào vòng dây, đảm bảo không bị tuột. Nắm thanh tạ với độ rộng vừa phải đến rộng. Đây là vị trí bắt đầu của bạn."
Band_Assisted_Pull-Up,en,3,"Pull yourself upward by contracting the lats as you flex the elbow. The elbow should be driven to your side. Pull to the front, attempting to get your chin over the bar. Avoid swinging or jerking movements."
Band_Assisted_Pull-Up,vi,3,"Kéo người lên bằng cách siết cơ xô và gập khuỷu tay. Ép khuỷu tay sát thân. Kéo lên phía trước, cố gắng đưa cằm qua xà. Tránh đung đưa hoặc giật cục."
Band_Assisted_Pull-Up,en,4,"After a brief pause, return to the starting position."
Band_Assisted_Pull-Up,vi,4,"Sau khi tạm dừng ngắn, trở về vị trí bắt đầu."
Band_Good_Morning,en,1,"Using a 41 inch band, stand on one end, spreading your feet a small amount. Bend at the hips to loop the end of the band behind your neck. This will be your starting position."
Band_Good_Morning,vi,1,"Sử dụng dây kháng lực 41 inch, đứng lên một đầu dây, hai chân dang rộng một chút. Gập người ở hông để vòng đầu dây qua sau gáy. Đây là vị trí bắt đầu của bạn."
Band_Good_Morning,en,2,"Keeping your legs straight, extend through the hips to come to a near vertical position."
Band_Good_Morning,vi,2,"Giữ chân thẳng, duỗi hông để nâng thân gần như thẳng đứng."
Band_Good_Morning,en,3,Ensure that you do not round your back as you go down back to the starting position.
Band_Good_Morning,vi,3,Đảm bảo lưng không cong khi hạ người về vị trí bắt đầu.
Band_Good_Morning_Pull_Through,en,1,"Loop the band around a post. Standing a little ways away, loop the opposite end around the neck. Your hands can help hold the band in position."
